donation_amount,donation_dummy,control,treatment,match_ratio,ratio1,ratio2,ratio3,red_state_dummy,months_since_last_donation,highest_previous_donation,prior_donations_num
0,0,0,1,1,1,0,0,0,42,50,4
0,0,0,1,2,0,1,0,0,2,100,87
0,0,0,1,3,0,0,1,0,6,125,9
100,1,0,1,1,1,0,0,0,16,125,45
0,0,0,1,3,0,0,1,0,19,300,44
0,0,0,1,1,1,0,0,0,6,125,29
0,0,0,1,2,0,1,0,0,8,100,21
0,0,0,1,1,1,0,0,0,5,55,17
0,0,0,1,2,0,1,0,0,2,150,18
0,0,1,0,0,0,0,0,0,40,150,17
0,0,1,0,0,0,0,0,1,39,200,107
0,0,0,1,2,0,1,0,0,39,50,14
0,0,1,0,0,0,0,0,0,5,35,19
0,0,1,0,0,0,0,0,0,5,15,23
0,0,1,0,0,0,0,0,0,41,100,10
0,0,1,0,0,0,0,0,0,25,50,31
0,0,0,1,1,1,0,0,0,31,35,31
20,1,1,0,0,0,0,0,0,1,35,137
0,0,1,0,0,0,0,0,0,5,85,29
0,0,0,1,1,1,0,0,0,5,100,45
0,0,0,1,2,0,1,0,0,3,75,134
0,0,0,1,3,0,0,1,1,35,50,21
0,0,0,1,2,0,1,0,1,43,35,8
0,0,0,1,2,0,1,0,0,8,100,22
0,0,1,0,0,0,0,0,0,6,55,49
0,0,0,1,3,0,0,1,0,6,200,27
0,0,1,0,0,0,0,0,0,32,50,17
0,0,0,1,3,0,0,1,0,3,50,46
0,0,0,1,2,0,1,0,0,2,25,61
0,0,1,0,0,0,0,0,0,21,25,51
0,0,0,1,2,0,1,0,1,5,50,14
0,0,0,1,2,0,1,0,1,2,100,25
0,0,1,0,0,0,0,0,1,3,500,54
0,0,0,1,1,1,0,0,1,1,200,25
0,0,0,1,1,1,0,0,1,26,40,31
0,0,1,0,0,0,0,0,1,5,100,36
0,0,0,1,2,0,1,0,1,6,65,21
0,0,1,0,0,0,0,0,1,31,25,21
0,0,1,0,0,0,0,0,0,29,65,48
0,0,0,1,1,1,0,0,1,1,1000,14
0,0,1,0,0,0,0,0,1,42,75,44
0,0,1,0,0,0,0,0,1,1,30,88
0,0,0,1,3,0,0,1,1,43,65,26
0,0,1,0,0,0,0,0,1,30,125,40
0,0,0,1,1,1,0,0,1,6,225,23
0,0,1,0,0,0,0,0,1,9,300,18
0,0,0,1,1,1,0,0,1,7,100,17
0,0,0,1,3,0,0,1,1,6,100,18
0,0,0,1,3,0,0,1,1,31,200,22
0,0,0,1,2,0,1,0,1,27,25,7
0,0,0,1,1,1,0,0,1,31,85,7
0,0,0,1,3,0,0,1,1,40,75,19
0,0,1,0,0,0,0,0,1,7,50,17
0,0,0,1,2,0,1,0,1,2,100,19
0,0,0,1,2,0,1,0,0,6,50,22
0,0,0,1,2,0,1,0,0,22,100,28
0,0,0,1,2,0,1,0,1,28,50,15
0,0,0,1,3,0,0,1,1,19,65,21
0,0,1,0,0,0,0,0,1,10,30,23
0,0,0,1,2,0,1,0,1,31,50,15
0,0,0,1,2,0,1,0,1,3,25,29
0,0,1,0,0,0,0,0,1,7,100,22
0,0,0,1,3,0,0,1,1,23,200,17
0,0,0,1,3,0,0,1,1,2,200,28
0,0,1,0,0,0,0,0,1,8,55,19
0,0,0,1,3,0,0,1,1,36,150,25
10,1,1,0,0,0,0,0,1,4,45,24
0,0,0,1,2,0,1,0,1,6,55,40
0,0,0,1,2,0,1,0,1,18,50,8
0,0,0,1,1,1,0,0,1,19,25,7
0,0,0,1,1,1,0,0,1,14,25,19
0,0,0,1,1,1,0,0,1,2,40,22
0,0,1,0,0,0,0,0,1,17,35,59
0,0,0,1,2,0,1,0,1,6,25,22
0,0,1,0,0,0,0,0,1,19,200,21
0,0,0,1,1,1,0,0,1,6,25,17
0,0,1,0,0,0,0,0,1,8,268,23
0,0,1,0,0,0,0,0,1,18,125,12
0,0,0,1,3,0,0,1,1,2,50,13
0,0,0,1,3,0,0,1,1,31,25,11
0,0,1,0,0,0,0,0,1,43,25,20
0,0,0,1,1,1,0,0,0,5,50,44
0,0,0,1,3,0,0,1,1,39,50,38
0,0,0,1,3,0,0,1,1,7,50,12
0,0,0,1,1,1,0,0,1,20,35,10
0,0,1,0,0,0,0,0,1,0,35,23
0,0,0,1,2,0,1,0,1,6,100,38
0,0,0,1,3,0,0,1,1,1,35,5
0,0,0,1,2,0,1,0,1,2,250,49
0,0,0,1,1,1,0,0,1,36,100,8
0,0,0,1,2,0,1,0,1,43,50,18
0,0,0,1,3,0,0,1,1,12,55,20
0,0,0,1,3,0,0,1,1,5,45,43
0,0,0,1,3,0,0,1,1,4,25,25
0,0,0,1,3,0,0,1,1,23,100,16
0,0,0,1,3,0,0,1,1,31,125,40
0,0,0,1,1,1,0,0,1,0,40,84
0,0,1,0,0,0,0,0,1,7,15,27
0,0,0,1,3,0,0,1,1,0,35,83
0,0,1,0,0,0,0,0,1,6,55,10
0,0,0,1,2,0,1,0,1,6,50,24
0,0,0,1,2,0,1,0,1,2,50,59
0,0,0,1,1,1,0,0,1,41,25,29
0,0,0,1,2,0,1,0,1,42,50,16
0,0,0,1,3,0,0,1,0,39,70,22
0,0,0,1,3,0,0,1,1,43,95,31
0,0,0,1,3,0,0,1,1,37,25,11
0,0,0,1,1,1,0,0,1,21,35,28
0,0,1,0,0,0,0,0,1,42,40,45
0,0,0,1,3,0,0,1,1,10,50,108
0,0,1,0,0,0,0,0,0,4,25,1
0,0,0,1,1,1,0,0,1,2,55,10
0,0,0,1,1,1,0,0,1,33,50,16
0,0,0,1,2,0,1,0,1,7,100,21
5,1,0,1,2,0,1,0,0,5,35,38
0,0,0,1,2,0,1,0,1,30,35,46
0,0,1,0,0,0,0,0,1,43,80,38
0,0,0,1,3,0,0,1,1,6,35,17
0,0,0,1,3,0,0,1,1,42,30,17
0,0,0,1,1,1,0,0,1,29,125,15
0,0,0,1,2,0,1,0,1,33,35,16
0,0,1,0,0,0,0,0,1,15,100,33
0,0,0,1,2,0,1,0,1,5,35,35
0,0,1,0,0,0,0,0,1,6,250,11
0,0,1,0,0,0,0,0,1,26,250,14
0,0,0,1,1,1,0,0,1,13,125,22
0,0,1,0,0,0,0,0,1,5,35,5
0,0,1,0,0,0,0,0,1,4,1000,31
0,0,1,0,0,0,0,0,1,8,30,3
0,0,1,0,0,0,0,0,0,17,100,27
0,0,0,1,2,0,1,0,0,33,50,85
0,0,1,0,0,0,0,0,1,7,80,15
0,0,1,0,0,0,0,0,1,26,45,5
0,0,0,1,2,0,1,0,1,33,65,13
0,0,0,1,3,0,0,1,1,40,65,38
0,0,0,1,2,0,1,0,1,5,50,5
0,0,1,0,0,0,0,0,1,16,550,62
0,0,0,1,3,0,0,1,1,11,35,19
0,0,0,1,1,1,0,0,1,8,50,8
0,0,0,1,2,0,1,0,1,1,50,217
0,0,1,0,0,0,0,0,1,6,35,22
0,0,0,1,1,1,0,0,1,8,25,55
0,0,1,0,0,0,0,0,1,18,35,8
0,0,1,0,0,0,0,0,1,25,100,24
0,0,0,1,1,1,0,0,1,5,65,34
0,0,0,1,3,0,0,1,1,8,55,35
0,0,1,0,0,0,0,0,1,28,45,19
0,0,0,1,3,0,0,1,1,19,55,5
0,0,1,0,0,0,0,0,1,22,50,178
0,0,0,1,1,1,0,0,1,2,50,32
0,0,1,0,0,0,0,0,1,27,200,113
0,0,0,1,1,1,0,0,1,14,100,21
0,0,0,1,1,1,0,0,1,29,50,26
0,0,0,1,1,1,0,0,1,5,50,31
50,1,0,1,3,0,0,1,1,20,150,29
0,0,0,1,2,0,1,0,1,6,100,30
0,0,1,0,0,0,0,0,0,33,35,30
0,0,0,1,2,0,1,0,1,40,55,34
0,0,1,0,0,0,0,0,1,4,50,28
0,0,0,1,3,0,0,1,1,5,150,19
0,0,0,1,2,0,1,0,1,2,50,9
0,0,0,1,2,0,1,0,1,5,65,15
0,0,1,0,0,0,0,0,1,10,40,35
0,0,1,0,0,0,0,0,1,6,50,22
0,0,0,1,2,0,1,0,1,23,125,19
0,0,1,0,0,0,0,0,1,6,35,24
0,0,0,1,1,1,0,0,1,3,100,24
0,0,0,1,2,0,1,0,1,31,1000,20
0,0,0,1,2,0,1,0,0,17,100,5
0,0,1,0,0,0,0,0,1,7,25,30
0,0,1,0,0,0,0,0,0,16,200,56
0,0,0,1,3,0,0,1,1,0,50,21
0,0,1,0,0,0,0,0,1,7,50,31
0,0,1,0,0,0,0,0,1,2,95,11
0,0,0,1,3,0,0,1,1,14,100,42
0,0,1,0,0,0,0,0,1,17,35,13
0,0,0,1,2,0,1,0,1,2,300,39
0,0,0,1,1,1,0,0,1,8,480,71
0,0,1,0,0,0,0,0,1,7,75,49
0,0,1,0,0,0,0,0,1,23,35,16
0,0,1,0,0,0,0,0,0,3,30,1
0,0,0,1,1,1,0,0,1,41,650,27
0,0,0,1,1,1,0,0,1,7,100,24
0,0,0,1,3,0,0,1,1,4,220,50
0,0,0,1,3,0,0,1,1,2,55,22
0,0,0,1,3,0,0,1,1,13,50,17
0,0,1,0,0,0,0,0,0,8,100,10
0,0,0,1,1,1,0,0,1,6,25,17
0,0,0,1,2,0,1,0,1,42,35,19
0,0,1,0,0,0,0,0,1,4,265,33
0,0,0,1,1,1,0,0,1,42,35,21
0,0,0,1,2,0,1,0,1,18,35,8
0,0,0,1,3,0,0,1,0,43,95,47
0,0,0,1,3,0,0,1,1,25,250,30
0,0,1,0,0,0,0,0,0,17,100,86
0,0,0,1,2,0,1,0,1,8,75,14
0,0,1,0,0,0,0,0,1,2,100,46
0,0,0,1,3,0,0,1,1,41,55,29
0,0,0,1,2,0,1,0,1,27,50,12
0,0,1,0,0,0,0,0,1,40,35,12
0,0,0,1,1,1,0,0,1,6,55,39
0,0,1,0,0,0,0,0,0,41,25,10
0,0,0,1,2,0,1,0,1,31,35,15
0,0,1,0,0,0,0,0,1,3,160,29
0,0,0,1,3,0,0,1,1,0,50,126
0,0,0,1,2,0,1,0,1,5,50,19
0,0,0,1,2,0,1,0,1,2,75,43
0,0,0,1,2,0,1,0,1,7,100,15
0,0,0,1,2,0,1,0,1,7,50,26
0,0,0,1,2,0,1,0,1,21,50,10
0,0,1,0,0,0,0,0,1,27,150,15
0,0,0,1,3,0,0,1,1,3,20,15
0,0,0,1,2,0,1,0,0,6,50,20
0,0,0,1,1,1,0,0,1,12,40,26
0,0,0,1,1,1,0,0,1,6,300,58
0,0,1,0,0,0,0,0,1,9,75,31
0,0,0,1,1,1,0,0,1,22,50,23
0,0,0,1,1,1,0,0,1,8,200,20
0,0,0,1,2,0,1,0,1,6,35,26
0,0,0,1,2,0,1,0,1,2,185,18
0,0,0,1,1,1,0,0,1,30,55,13
0,0,0,1,1,1,0,0,1,0,50,114
0,0,0,1,3,0,0,1,1,6,55,17
0,0,1,0,0,0,0,0,1,18,45,4
0,0,0,1,3,0,0,1,1,7,35,15
0,0,0,1,1,1,0,0,1,2,100,28
0,0,1,0,0,0,0,0,1,6,65,20
0,0,1,0,0,0,0,0,1,6,500,29
0,0,0,1,1,1,0,0,1,6,125,32
0,0,1,0,0,0,0,0,1,1,35,26
0,0,0,1,2,0,1,0,1,9,250,16
0,0,1,0,0,0,0,0,1,3,50,16
0,0,1,0,0,0,0,0,1,4,150,65
0,0,1,0,0,0,0,0,1,2,50,15
0,0,0,1,1,1,0,0,1,0,50,42
0,0,1,0,0,0,0,0,1,6,50,16
0,0,0,1,3,0,0,1,1,17,20,14
0,0,0,1,1,1,0,0,1,2,240,43
0,0,0,1,1,1,0,0,1,6,65,28
0,0,1,0,0,0,0,0,0,5,50,166
0,0,0,1,3,0,0,1,1,2,50,13
0,0,1,0,0,0,0,0,1,6,45,23
0,0,1,0,0,0,0,0,1,43,50,25
0,0,1,0,0,0,0,0,1,31,55,28
0,0,0,1,1,1,0,0,1,5,100,42
0,0,1,0,0,0,0,0,1,3,50,71
0,0,0,1,3,0,0,1,1,3,25,23
0,0,0,1,2,0,1,0,1,42,25,5
0,0,1,0,0,0,0,0,1,0,150,11
0,0,1,0,0,0,0,0,1,7,50,14
0,0,0,1,1,1,0,0,1,15,190,28
0,0,1,0,0,0,0,0,1,2,50,3
0,0,0,1,1,1,0,0,1,23,50,40
0,0,0,1,1,1,0,0,1,15,190,15
0,0,0,1,3,0,0,1,1,4,100,55
0,0,0,1,3,0,0,1,1,30,150,33
0,0,0,1,3,0,0,1,1,2,15,69
0,0,1,0,0,0,0,0,1,41,125,18
0,0,0,1,1,1,0,0,1,1,35,55
0,0,1,0,0,0,0,0,1,6,50,15
0,0,0,1,3,0,0,1,1,16,35,45
0,0,0,1,3,0,0,1,1,20,136.71001,2
0,0,1,0,0,0,0,0,1,6,125,61
0,0,0,1,2,0,1,0,1,8,25,20
0,0,0,1,2,0,1,0,1,34,50,28
0,0,1,0,0,0,0,0,1,31,100,154
0,0,1,0,0,0,0,0,1,3,45,12
0,0,1,0,0,0,0,0,1,6,35,21
0,0,1,0,0,0,0,0,0,33,100,20
0,0,1,0,0,0,0,0,0,6,100,6
0,0,0,1,2,0,1,0,1,9,100,19
0,0,0,1,3,0,0,1,1,5,60,126
0,0,0,1,3,0,0,1,1,74,1000,20
100,1,1,0,0,0,0,0,1,8,500,104
0,0,0,1,1,1,0,0,0,18,100,16
0,0,1,0,0,0,0,0,1,6,95,20
30,1,0,1,3,0,0,1,1,0,50,19
0,0,1,0,0,0,0,0,1,5,70,23
50,1,0,1,1,1,0,0,1,2,100,95
0,0,0,1,3,0,0,1,0,14,500,40
0,0,0,1,1,1,0,0,1,15,50,19
0,0,0,1,3,0,0,1,1,8,50,14
0,0,0,1,2,0,1,0,1,6,50,19
0,0,1,0,0,0,0,0,0,8,160,57
0,0,0,1,3,0,0,1,1,28,50,18
0,0,1,0,0,0,0,0,0,4,75,24
0,0,1,0,0,0,0,0,1,13,100,22
0,0,0,1,1,1,0,0,1,5,55,28
0,0,0,1,3,0,0,1,1,12,100,20
0,0,1,0,0,0,0,0,0,6,65,20
0,0,0,1,3,0,0,1,1,27,25,16
0,0,0,1,1,1,0,0,1,7,240,59
0,0,0,1,1,1,0,0,1,5,35,6
0,0,1,0,0,0,0,0,1,2,40,57
0,0,1,0,0,0,0,0,1,34,150,66
0,0,0,1,1,1,0,0,1,9,675,43
0,0,0,1,3,0,0,1,1,15,100,7
0,0,0,1,1,1,0,0,1,6,75,19
0,0,0,1,1,1,0,0,1,18,35,29
0,0,1,0,0,0,0,0,1,17,25,25
0,0,0,1,3,0,0,1,1,2,50,63
0,0,0,1,2,0,1,0,1,41,75,6
0,0,0,1,1,1,0,0,1,6,50,19
0,0,1,0,0,0,0,0,1,27,25,2
0,0,0,1,3,0,0,1,1,2,100,4
0,0,0,1,2,0,1,0,1,0,55,24
0,0,0,1,2,0,1,0,1,6,100,29
0,0,0,1,3,0,0,1,1,6,85,23
0,0,0,1,3,0,0,1,1,10,135,6
0,0,0,1,3,0,0,1,1,6,55,21
0,0,0,1,1,1,0,0,1,5,125,30
0,0,1,0,0,0,0,0,1,2,60,19
0,0,0,1,2,0,1,0,1,3,54,19
0,0,1,0,0,0,0,0,0,3,120,25
0,0,0,1,1,1,0,0,1,39,150,17
0,0,0,1,3,0,0,1,1,6,50,17
0,0,0,1,1,1,0,0,1,3,65,20
0,0,1,0,0,0,0,0,1,25,75,32
0,0,0,1,3,0,0,1,1,36,100,28
0,0,1,0,0,0,0,0,1,43,35,29
0,0,0,1,2,0,1,0,1,43,50,7
0,0,1,0,0,0,0,0,1,32,50,14
25,1,0,1,3,0,0,1,1,0,50,41
0,0,0,1,3,0,0,1,1,2,25,48
0,0,1,0,0,0,0,0,1,7,50,13
0,0,0,1,2,0,1,0,1,5,95,14
0,0,1,0,0,0,0,0,1,14,150,29
0,0,0,1,2,0,1,0,1,4,100,38
0,0,1,0,0,0,0,0,1,43,125,24
0,0,0,1,2,0,1,0,1,6,35,14
0,0,0,1,1,1,0,0,1,6,400,60
50,1,1,0,0,0,0,0,1,0,100,59
0,0,1,0,0,0,0,0,1,1,25,57
0,0,0,1,3,0,0,1,1,28,100,25
0,0,0,1,1,1,0,0,1,41,50,16
0,0,0,1,2,0,1,0,1,31,35,23
0,0,1,0,0,0,0,0,1,33,25,31
0,0,0,1,3,0,0,1,1,3,25,44
0,0,0,1,2,0,1,0,1,15,25,80
0,0,0,1,1,1,0,0,1,3,25,17
0,0,0,1,2,0,1,0,1,14,25,15
0,0,1,0,0,0,0,0,1,35,100,75
0,0,0,1,1,1,0,0,1,6,50,20
0,0,0,1,2,0,1,0,1,18,55,14
0,0,0,1,1,1,0,0,1,11,75,19
0,0,0,1,1,1,0,0,1,1,65,4
0,0,1,0,0,0,0,0,1,3,45,20
0,0,0,1,1,1,0,0,1,13,175,17
0,0,0,1,1,1,0,0,1,41,25,26
0,0,0,1,1,1,0,0,0,2,500,43
0,0,0,1,3,0,0,1,1,7,45,16
0,0,0,1,1,1,0,0,1,4,100,21
0,0,1,0,0,0,0,0,1,6,75,22
0,0,0,1,3,0,0,1,0,1,100,17
0,0,1,0,0,0,0,0,1,8,250,18
0,0,0,1,1,1,0,0,1,6,45,16
0,0,1,0,0,0,0,0,1,19,35,22
25,1,0,1,2,0,1,0,1,5,100,52
0,0,0,1,2,0,1,0,1,6,50,31
0,0,0,1,1,1,0,0,0,16,110,20
20,1,1,0,0,0,0,0,1,26,25,26
0,0,1,0,0,0,0,0,1,30,25,29
0,0,1,0,0,0,0,0,1,43,45,20
25,1,0,1,2,0,1,0,1,5,30,32
0,0,0,1,3,0,0,1,1,2,100,41
0,0,0,1,1,1,0,0,1,7,60,42
0,0,1,0,0,0,0,0,1,5,50,28
0,0,0,1,1,1,0,0,0,6,50,29
0,0,1,0,0,0,0,0,0,6,85,21
0,0,1,0,0,0,0,0,1,8,500,18
0,0,0,1,2,0,1,0,1,10,75,26
0,0,1,0,0,0,0,0,1,42,160,41
0,0,1,0,0,0,0,0,1,2,200,34
0,0,1,0,0,0,0,0,1,6,50,60
0,0,1,0,0,0,0,0,1,6,50,25
0,0,0,1,1,1,0,0,1,4,50,15
0,0,1,0,0,0,0,0,1,5,300,24
0,0,1,0,0,0,0,0,1,35,1000,31
0,0,0,1,2,0,1,0,1,27,95,28
0,0,1,0,0,0,0,0,1,18,150,19
0,0,0,1,2,0,1,0,1,30,120,33
0,0,0,1,3,0,0,1,1,6,15,17
0,0,0,1,3,0,0,1,1,15,35,69
0,0,1,0,0,0,0,0,1,2,35,24
0,0,1,0,0,0,0,0,1,6,65,24
0,0,0,1,1,1,0,0,1,18,50,10
0,0,0,1,3,0,0,1,1,25,85,27
0,0,1,0,0,0,0,0,1,15,45,16
0,0,1,0,0,0,0,0,1,21,300,8
0,0,0,1,3,0,0,1,1,5,25,17
0,0,0,1,1,1,0,0,1,6,65,10
0,0,0,1,1,1,0,0,1,8,100,28
0,0,1,0,0,0,0,0,1,6,35,23
300,1,0,1,2,0,1,0,1,2,250,166
0,0,0,1,1,1,0,0,1,18,25,27
0,0,0,1,2,0,1,0,1,6,50,13
0,0,1,0,0,0,0,0,1,16,40,24
0,0,1,0,0,0,0,0,1,5,25,21
0,0,0,1,3,0,0,1,1,2,50,39
0,0,0,1,1,1,0,0,1,25,100,12
0,0,1,0,0,0,0,0,1,6,100,30
0,0,1,0,0,0,0,0,0,0,128,109
0,0,0,1,2,0,1,0,1,7,50,3
0,0,0,1,2,0,1,0,0,10,100,34
0,0,1,0,0,0,0,0,0,30,75,13
0,0,1,0,0,0,0,0,1,13,55,23
0,0,0,1,1,1,0,0,1,5,55,7
0,0,0,1,2,0,1,0,1,7,100,13
0,0,0,1,3,0,0,1,1,0,500,76
0,0,1,0,0,0,0,0,1,5,50,6
0,0,0,1,2,0,1,0,1,17,45,26
0,0,0,1,2,0,1,0,1,3,75,20
0,0,0,1,3,0,0,1,1,6,25,19
0,0,0,1,1,1,0,0,1,2,120,24
0,0,1,0,0,0,0,0,1,16,50,45
0,0,0,1,2,0,1,0,1,14,50,26
0,0,0,1,2,0,1,0,1,6,200,39
0,0,0,1,1,1,0,0,1,3,100,40
0,0,0,1,3,0,0,1,1,39,150,27
0,0,1,0,0,0,0,0,1,30,25,4
0,0,0,1,1,1,0,0,1,17,65,36
0,0,0,1,3,0,0,1,1,12,50,26
0,0,1,0,0,0,0,0,1,8,125,19
0,0,0,1,1,1,0,0,1,4,100,45
0,0,1,0,0,0,0,0,1,22,50,8
0,0,1,0,0,0,0,0,1,2,95,33
0,0,0,1,3,0,0,1,1,24,30,47
0,0,1,0,0,0,0,0,1,2,35,14
0,0,0,1,3,0,0,1,1,4,40,2
15,1,1,0,0,0,0,0,1,1,25,106
0,0,0,1,2,0,1,0,1,21,50,31
0,0,0,1,2,0,1,0,1,3,75,33
0,0,1,0,0,0,0,0,1,43,35,20
0,0,0,1,3,0,0,1,1,41,100,24
0,0,0,1,1,1,0,0,1,27,100,19
0,0,0,1,1,1,0,0,1,41,150,21
0,0,0,1,1,1,0,0,1,41,100,3
0,0,0,1,1,1,0,0,0,5,35,59
0,0,0,1,1,1,0,0,1,2,25,36
0,0,0,1,3,0,0,1,1,27,50,24
0,0,0,1,2,0,1,0,1,26,35,7
0,0,1,0,0,0,0,0,1,3,25,23
0,0,0,1,1,1,0,0,1,2,100,44
0,0,1,0,0,0,0,0,1,4,100,20
0,0,0,1,1,1,0,0,1,2,50,34
0,0,0,1,1,1,0,0,1,2,35,18
0,0,0,1,2,0,1,0,1,19,95,15
0,0,0,1,1,1,0,0,1,2,50,62
0,0,0,1,3,0,0,1,1,17,50,24
0,0,0,1,3,0,0,1,1,4,35,21
0,0,1,0,0,0,0,0,1,6,320,30
0,0,0,1,1,1,0,0,1,18,150,17
0,0,0,1,2,0,1,0,1,2,65,30
0,0,0,1,2,0,1,0,1,20,35,13
0,0,1,0,0,0,0,0,1,24,400,75
0,0,0,1,2,0,1,0,1,25,25,5
0,0,0,1,1,1,0,0,1,6,500,21
0,0,0,1,1,1,0,0,1,41,150,14
0,0,0,1,1,1,0,0,1,34,100,51
0,0,1,0,0,0,0,0,1,6,85,24
0,0,1,0,0,0,0,0,1,29,35,7
0,0,1,0,0,0,0,0,1,5,25,20
0,0,1,0,0,0,0,0,1,5,125,44
0,0,0,1,2,0,1,0,1,2,50,53
0,0,1,0,0,0,0,0,1,27,150,9
0,0,0,1,2,0,1,0,1,15,100,17
0,0,0,1,1,1,0,0,1,34,50,38
0,0,0,1,2,0,1,0,1,8,55,40
0,0,0,1,1,1,0,0,1,0,559,52
10,1,1,0,0,0,0,0,1,14,25,16
0,0,0,1,2,0,1,0,1,30,35,20
0,0,0,1,3,0,0,1,1,6,55,23
0,0,1,0,0,0,0,0,1,1,50,73
0,0,0,1,1,1,0,0,1,40,200,38
0,0,0,1,1,1,0,0,1,55,600,55
0,0,0,1,1,1,0,0,1,18,40,27
0,0,1,0,0,0,0,0,1,39,55,8
0,0,0,1,3,0,0,1,0,39,25,22
0,0,1,0,0,0,0,0,1,1,200,40
0,0,1,0,0,0,0,0,1,1,85,21
0,0,0,1,2,0,1,0,0,6,55,38
0,0,0,1,3,0,0,1,1,21,125,37
0,0,1,0,0,0,0,0,1,6,160,124
0,0,1,0,0,0,0,0,1,7,126,18
0,0,0,1,2,0,1,0,1,6,15,87
0,0,0,1,2,0,1,0,1,41,50,4
0,0,1,0,0,0,0,0,1,41,100,20
0,0,0,1,2,0,1,0,1,39,50,16
0,0,0,1,1,1,0,0,1,30,60,19
0,0,1,0,0,0,0,0,1,39,150,13
0,0,1,0,0,0,0,0,1,5,50,37
0,0,1,0,0,0,0,0,1,43,150,36
0,0,1,0,0,0,0,0,1,9,65,33
0,0,0,1,2,0,1,0,1,2,640,20
0,0,0,1,3,0,0,1,1,6,65,20
0,0,0,1,2,0,1,0,1,7,50,21
0,0,0,1,1,1,0,0,1,12,150,22
0,0,0,1,2,0,1,0,1,8,150,25
0,0,0,1,2,0,1,0,1,43,50,21
0,0,0,1,1,1,0,0,1,38,40,11
0,0,0,1,3,0,0,1,1,6,35,22
0,0,0,1,2,0,1,0,1,29,200,31
0,0,0,1,3,0,0,1,1,5,300,25
0,0,1,0,0,0,0,0,0,6,85,41
0,0,0,1,2,0,1,0,0,4,50,37
0,0,0,1,2,0,1,0,0,7,50,3
0,0,1,0,0,0,0,0,0,6,50,32
0,0,0,1,2,0,1,0,0,28,300,48
0,0,0,1,1,1,0,0,0,1,75,14
0,0,0,1,1,1,0,0,0,6,200,22
0,0,1,0,0,0,0,0,0,2,100,19
0,0,1,0,0,0,0,0,0,12,700,21
0,0,1,0,0,0,0,0,0,32,50,27
0,0,1,0,0,0,0,0,0,17,50,17
0,0,1,0,0,0,0,0,0,4,1000,103
0,0,0,1,3,0,0,1,0,9,65,13
0,0,0,1,2,0,1,0,0,26,100,19
0,0,1,0,0,0,0,0,1,4,40,2
0,0,0,1,1,1,0,0,0,14,200,100
0,0,0,1,1,1,0,0,0,3,1000,26
0,0,0,1,2,0,1,0,0,42,125,51
0,0,1,0,0,0,0,0,0,4,55,32
0,0,1,0,0,0,0,0,0,3,250,18
0,0,0,1,1,1,0,0,0,1,140,152
0,0,1,0,0,0,0,0,0,2,65,33
0,0,0,1,1,1,0,0,0,8,200,23
0,0,1,0,0,0,0,0,0,17,50,12
0,0,0,1,3,0,0,1,0,16,125,25
0,0,1,0,0,0,0,0,0,6,95,32
0,0,0,1,3,0,0,1,0,20,75,3
0,0,0,1,3,0,0,1,0,8,50,19
0,0,1,0,0,0,0,0,0,3,55,45
0,0,1,0,0,0,0,0,0,23,100,60
0,0,1,0,0,0,0,0,0,17,25,9
0,0,1,0,0,0,0,0,0,14,50,18
0,0,0,1,3,0,0,1,0,5,20,25
0,0,1,0,0,0,0,0,0,31,25,33
0,0,1,0,0,0,0,0,0,17,60,49
5,1,0,1,2,0,1,0,0,1,25,202
0,0,0,1,2,0,1,0,0,39,40,3
0,0,1,0,0,0,0,0,0,4,116,31
0,0,0,1,3,0,0,1,1,0,50,65
0,0,0,1,2,0,1,0,1,6,190,21
0,0,1,0,0,0,0,0,0,13,300,14
0,0,0,1,3,0,0,1,0,6,25,52
0,0,1,0,0,0,0,0,0,42,25,52
0,0,0,1,1,1,0,0,0,43,400,16
0,0,0,1,3,0,0,1,0,18,100,3
0,0,0,1,3,0,0,1,0,6,35,34
0,0,1,0,0,0,0,0,0,4,55,11
0,0,0,1,1,1,0,0,0,42,100,13
0,0,0,1,1,1,0,0,0,21,125,9
0,0,1,0,0,0,0,0,1,5,50,77
0,0,1,0,0,0,0,0,0,0,25,19
0,0,0,1,3,0,0,1,0,3,35,13
0,0,0,1,1,1,0,0,0,4,125,32
0,0,1,0,0,0,0,0,0,7,300,29
0,0,0,1,1,1,0,0,1,17,50,9
0,0,0,1,1,1,0,0,0,9,50,24
0,0,0,1,1,1,0,0,0,4,125,55
0,0,0,1,2,0,1,0,1,6,35,21
0,0,0,1,3,0,0,1,0,6,35,8
0,0,0,1,2,0,1,0,0,3,40,6
0,0,0,1,3,0,0,1,0,6,250,20
0,0,0,1,1,1,0,0,0,0,50,74
0,0,1,0,0,0,0,0,0,6,100,10
0,0,0,1,3,0,0,1,0,18,45,12
0,0,0,1,2,0,1,0,0,0,100,25
0,0,1,0,0,0,0,0,0,6,25,17
0,0,1,0,0,0,0,0,0,20,50,3
0,0,0,1,2,0,1,0,0,7,20,34
0,0,0,1,2,0,1,0,0,32,55,22
0,0,0,1,3,0,0,1,0,29,150,21
0,0,1,0,0,0,0,0,0,25,60,34
0,0,0,1,3,0,0,1,0,16,100,51
0,0,1,0,0,0,0,0,0,11,35,14
0,0,1,0,0,0,0,0,0,9,85,31
0,0,0,1,1,1,0,0,0,30,100,54
0,0,1,0,0,0,0,0,0,40,50,34
